"site","sensor_number","date_time","date","time","temp_durafet_c","p_h","tide","temp_c","temp_hobo_c"
"Lompoc Landing",1,2021-07-09 22:00:00,"07/09/2021","22:00:00",12.89680235,7.953864271,5.716292,13.5777777777778,NA
"Lompoc Landing",1,2021-07-09 22:15:00,"07/09/2021","22:15:00",12.87827487,7.958836875,5.697454,13.5666666666667,NA
"Lompoc Landing",1,2021-07-09 22:30:00,"07/09/2021","22:30:00",12.86729011,7.958050324,5.646875,13.5555555555556,NA
"Lompoc Landing",1,2021-07-09 22:45:00,"07/09/2021","22:45:00",12.85109258,7.959952394,5.564124,13.5222222222222,NA
"Lompoc Landing",1,2021-07-09 23:00:00,"07/09/2021","23:00:00",12.83195717,7.961222076,5.44924,13.5222222222222,NA
"Lompoc Landing",1,2021-07-09 23:15:00,"07/09/2021","23:15:00",12.81371609,7.959750003,5.302734,13.4888888888889,NA
"Lompoc Landing",1,2021-07-09 23:30:00,"07/09/2021","23:30:00",12.79938375,7.961876691,5.125587,13.4777777777778,NA
"Lompoc Landing",1,2021-07-09 23:45:00,"07/09/2021","23:45:00",12.78352983,7.961326621,4.919245,13.4444444444444,NA
"Lompoc Landing",1,2021-07-10 00:00:00,"07/10/2021","00:00:00",12.77973462,7.958150039,4.685592,13.4888888888889,NA
"Lompoc Landing",1,2021-07-10 00:15:00,"07/10/2021","00:15:00",12.78393797,7.964267382,4.426934,13.4666666666667,NA
"Lompoc Landing",1,2021-07-10 00:30:00,"07/10/2021","00:30:00",12.78831647,7.961986969,4.145962,13.4777777777778,NA
"Lompoc Landing",1,2021-07-10 00:45:00,"07/10/2021","00:45:00",12.8006509,7.958185085,3.845718,13.5,NA
"Lompoc Landing",1,2021-07-10 01:00:00,"07/10/2021","01:00:00",12.84418527,7.961278676,3.529547,13.5555555555556,NA
"Lompoc Landing",1,2021-07-10 11:15:00,"07/10/2021","11:15:00",15.15395735,8.048118857,3.324193,15.9111111111111,NA
"Lompoc Landing",1,2021-07-10 11:30:00,"07/10/2021","11:30:00",15.13345142,8.050285255,3.412831,15.8722222222222,NA
"Lompoc Landing",1,2021-07-10 11:45:00,"07/10/2021","11:45:00",15.17574103,8.059040103,3.479426,15.9444444444444,NA
"Lompoc Landing",1,2021-07-10 12:00:00,"07/10/2021","12:00:00",15.15480331,8.052937565,3.524415,15.9,NA
"Lompoc Landing",1,2021-07-10 12:15:00,"07/10/2021","12:15:00",15.17915119,8.064535943,3.548509,15.9333333333333,NA
"Lompoc Landing",1,2021-07-10 12:30:00,"07/10/2021","12:30:00",15.17722839,8.065818838,3.552732,15.9,NA
"Lompoc Landing",1,2021-07-10 12:45:00,"07/10/2021","12:45:00",15.2389093,8.071749542,3.53765,16.0111111111111,NA
"Lompoc Landing",1,2021-07-10 13:00:00,"07/10/2021","13:00:00",15.21533534,8.075692794,3.504808,15.9666666666667,NA
"Lompoc Landing",1,2021-07-10 13:15:00,"07/10/2021","13:15:00",15.29020495,8.078949722,3.456527,16.1055555555556,NA
"Lompoc Landing",1,2021-07-10 13:30:00,"07/10/2021","13:30:00",15.3361465,8.091058076,3.395302,16.1277777777778,NA
"Lompoc Landing",1,2021-07-10 13:45:00,"07/10/2021","13:45:00",15.34230013,8.089134929,3.323877,16.1166666666667,NA
"Lompoc Landing",1,2021-07-10 14:00:00,"07/10/2021","14:00:00",15.33631726,8.089877749,3.245081,16.1277777777778,NA
"Lompoc Landing",1,2021-07-10 18:15:00,"07/10/2021","18:15:00",15.3880008,8.089940661,3.265083,16.0444444444444,NA
"Lompoc Landing",1,2021-07-10 18:30:00,"07/10/2021","18:30:00",15.30344638,8.080601433,3.414513,15.9333333333333,NA
"Lompoc Landing",1,2021-07-10 18:45:00,"07/10/2021","18:45:00",15.23572927,8.072968199,3.577068,15.8833333333333,NA
"Lompoc Landing",1,2021-07-10 19:00:00,"07/10/2021","19:00:00",15.17710099,8.06730594,3.750511,15.8277777777778,NA
"Lompoc Landing",1,2021-07-10 19:15:00,"07/10/2021","19:15:00",15.12851171,8.062385097,3.932339,15.7611111111111,NA
"Lompoc Landing",1,2021-07-10 19:30:00,"07/10/2021","19:30:00",15.09688332,8.063895553,4.119817,15.75,NA
"Lompoc Landing",1,2021-07-10 19:45:00,"07/10/2021","19:45:00",15.02328888,8.053552594,4.310023,15.6777777777778,NA
"Lompoc Landing",1,2021-07-10 20:00:00,"07/10/2021","20:00:00",14.98693599,8.051523944,4.499895,15.6444444444444,NA
"Lompoc Landing",1,2021-07-10 20:15:00,"07/10/2021","20:15:00",14.97359674,8.055189398,4.686279,15.6555555555556,NA
"Lompoc Landing",1,2021-07-10 20:30:00,"07/10/2021","20:30:00",14.90893811,8.04584496,4.865978,15.5611111111111,NA
"Lompoc Landing",1,2021-07-10 20:45:00,"07/10/2021","20:45:00",14.90154764,8.047130029,5.035807,15.5833333333333,NA
"Lompoc Landing",1,2021-07-10 21:00:00,"07/10/2021","21:00:00",14.85384553,8.040890585,5.192641,15.5166666666667,NA
"Lompoc Landing",1,2021-07-10 21:15:00,"07/10/2021","21:15:00",14.8405584,8.038846095,5.333469,15.5166666666667,NA
"Lompoc Landing",1,2021-07-10 21:30:00,"07/10/2021","21:30:00",14.83014232,8.038663357,5.455443,15.5166666666667,NA
"Lompoc Landing",1,2021-07-10 21:45:00,"07/10/2021","21:45:00",14.8233783,8.040057924,5.555925,15.5166666666667,NA
"Lompoc Landing",1,2021-07-10 22:00:00,"07/10/2021","22:00:00",14.81960103,8.037474536,5.632533,15.4833333333333,NA
"Lompoc Landing",1,2021-07-10 22:15:00,"07/10/2021","22:15:00",14.78276186,8.035223085,5.683181,15.45,NA
"Lompoc Landing",1,2021-07-10 22:30:00,"07/10/2021","22:30:00",14.73956726,8.030053387,5.706115,15.4111111111111,NA
"Lompoc Landing",1,2021-07-10 22:45:00,"07/10/2021","22:45:00",14.729373,8.027071432,5.699561,15.3777777777778,NA
"Lompoc Landing",1,2021-07-10 23:00:00,"07/10/2021","23:00:00",14.71972494,8.027079111,5.661441,15.3777777777778,NA
"Lompoc Landing",1,2021-07-10 23:15:00,"07/10/2021","23:15:00",14.71985397,8.02459348,5.591078,15.3888888888889,NA
"Lompoc Landing",1,2021-07-10 23:30:00,"07/10/2021","23:30:00",14.74826062,8.026214441,5.488321,15.4388888888889,NA
"Lompoc Landing",1,2021-07-10 23:45:00,"07/10/2021","23:45:00",14.76527488,8.024622192,5.353497,15.4388888888889,NA
"Lompoc Landing",1,2021-07-11 00:00:00,"07/11/2021","00:00:00",14.76762601,8.020797954,5.187411,15.4611111111111,NA
"Lompoc Landing",1,2021-07-11 00:15:00,"07/11/2021","00:15:00",14.75032947,8.019727503,4.991336,15.4333333333333,NA
"Lompoc Landing",1,2021-07-11 00:30:00,"07/11/2021","00:30:00",14.73899545,8.013001654,4.767001,15.4222222222222,NA
"Lompoc Landing",1,2021-07-11 00:45:00,"07/11/2021","00:45:00",14.70089861,8.009165097,4.516569,15.3555555555556,NA
"Lompoc Landing",1,2021-07-11 01:00:00,"07/11/2021","01:00:00",14.70091068,8.004503861,4.242605,15.3888888888889,NA
"Lompoc Landing",1,2021-07-11 01:15:00,"07/11/2021","01:15:00",14.65576048,8.000212897,3.94804,15.3222222222222,NA
"Lompoc Landing",1,2021-07-11 01:30:00,"07/11/2021","01:30:00",14.61199852,7.999446586,3.636134,15.2777777777778,NA
"Lompoc Landing",1,2021-07-11 01:45:00,"07/11/2021","01:45:00",14.58502402,7.993293734,3.310422,15.2388888888889,NA
"Lompoc Landing",1,2021-07-11 11:45:00,"07/11/2021","11:45:00",14.91920627,8.071396663,3.339584,15.6444444444444,NA
"Lompoc Landing",1,2021-07-11 12:00:00,"07/11/2021","12:00:00",14.89363931,8.072934613,3.439162,15.6333333333333,NA
"Lompoc Landing",1,2021-07-11 12:15:00,"07/11/2021","12:15:00",14.82445409,8.066861375,3.516405,15.5166666666667,NA
"Lompoc Landing",1,2021-07-11 12:30:00,"07/11/2021","12:30:00",14.81645502,8.067534559,3.571458,15.5722222222222,NA
"Lompoc Landing",1,2021-07-11 12:45:00,"07/11/2021","12:45:00",14.81280259,8.06972742,3.60488,15.5722222222222,NA
"Lompoc Landing",1,2021-07-11 13:00:00,"07/11/2021","13:00:00",14.79204399,8.068353785,3.617508,15.5055555555556,NA
"Lompoc Landing",1,2021-07-11 13:15:00,"07/11/2021","13:15:00",14.79232695,8.069459795,3.610181,15.5166666666667,NA
"Lompoc Landing",1,2021-07-11 13:30:00,"07/11/2021","13:30:00",14.80986354,8.072070691,3.583817,15.5277777777778,NA
"Lompoc Landing",1,2021-07-11 13:45:00,"07/11/2021","13:45:00",14.84911588,8.074891323,3.540512,15.6222222222222,NA
"Lompoc Landing",1,2021-07-11 14:00:00,"07/11/2021","14:00:00",14.8816589,8.077465245,3.482743,15.6222222222222,NA
"Lompoc Landing",1,2021-07-11 14:15:00,"07/11/2021","14:15:00",14.96860914,8.088788193,3.413036,15.7333333333333,NA
"Lompoc Landing",1,2021-07-11 14:30:00,"07/11/2021","14:30:00",15.03167427,8.102440468,3.3343,15.8277777777778,NA
"Lompoc Landing",1,2021-07-11 14:45:00,"07/11/2021","14:45:00",15.10536923,8.124531013,3.249528,15.8833333333333,NA
"Lompoc Landing",1,2021-07-11 19:00:00,"07/11/2021","19:00:00",14.98368925,8.064815945,3.297361,15.6111111111111,NA
"Lompoc Landing",1,2021-07-11 19:15:00,"07/11/2021","19:15:00",14.92389644,8.063382908,3.44793,15.5722222222222,NA
"Lompoc Landing",1,2021-07-11 19:30:00,"07/11/2021","19:30:00",14.85930455,8.063334096,3.610604,15.4833333333333,NA
"Lompoc Landing",1,2021-07-11 19:45:00,"07/11/2021","19:45:00",14.80042884,8.054333301,3.783042,15.4333333333333,NA
"Lompoc Landing",1,2021-07-11 20:00:00,"07/11/2021","20:00:00",14.71319234,8.047211833,3.96245,15.3333333333333,NA
"Lompoc Landing",1,2021-07-11 20:15:00,"07/11/2021","20:15:00",14.6753567,8.048690335,4.146439,15.3,NA
"Lompoc Landing",1,2021-07-11 20:30:00,"07/11/2021","20:30:00",14.69230912,8.047056728,4.331851,15.3666666666667,NA
"Lompoc Landing",1,2021-07-11 20:45:00,"07/11/2021","20:45:00",14.65950116,8.045054102,4.515613,15.3222222222222,NA
"Lompoc Landing",1,2021-07-11 21:00:00,"07/11/2021","21:00:00",14.54183133,8.032354924,4.694583,15.1833333333333,NA
"Lompoc Landing",1,2021-07-11 21:15:00,"07/11/2021","21:15:00",14.50109728,8.029973985,4.865604,15.15,NA
"Lompoc Landing",1,2021-07-11 21:30:00,"07/11/2021","21:30:00",14.45781913,8.023928044,5.025555,15.1111111111111,NA
"Lompoc Landing",1,2021-07-11 21:45:00,"07/11/2021","21:45:00",14.41465782,8.019168631,5.1714,15.0555555555556,NA
"Lompoc Landing",1,2021-07-11 22:00:00,"07/11/2021","22:00:00",14.42685052,8.018115582,5.300243,15.1222222222222,NA
"Lompoc Landing",1,2021-07-11 22:15:00,"07/11/2021","22:15:00",14.40382223,8.013017247,5.409257,15.1,NA
"Lompoc Landing",1,2021-07-11 22:30:00,"07/11/2021","22:30:00",14.35079856,8.006818714,5.496209,15.0111111111111,NA
"Lompoc Landing",1,2021-07-11 22:45:00,"07/11/2021","22:45:00",14.27961617,8.002061092,5.558752,14.95,NA
"Lompoc Landing",1,2021-07-11 23:00:00,"07/11/2021","23:00:00",14.20754113,7.996244657,5.594988,14.85,NA
"Lompoc Landing",1,2021-07-11 23:15:00,"07/11/2021","23:15:00",14.11240233,7.993175255,5.603327,14.7666666666667,NA
"Lompoc Landing",1,2021-07-11 23:30:00,"07/11/2021","23:30:00",14.05621375,7.989041809,5.581597,14.7,NA
"Lompoc Landing",1,2021-07-11 23:45:00,"07/11/2021","23:45:00",14.03270672,7.986788063,5.528524,14.6888888888889,NA
"Lompoc Landing",1,2021-07-12 00:00:00,"07/12/2021","00:00:00",14.00353429,7.98224056,5.443724,14.6888888888889,NA
"Lompoc Landing",1,2021-07-12 00:15:00,"07/12/2021","00:15:00",13.96874311,7.978961143,5.327284,14.65,NA
"Lompoc Landing",1,2021-07-12 00:30:00,"07/12/2021","00:30:00",13.92828426,7.975387429,5.17976,14.5833333333333,NA
"Lompoc Landing",1,2021-07-12 00:45:00,"07/12/2021","00:45:00",13.87833889,7.974138159,5.002175,14.5277777777778,NA
"Lompoc Landing",1,2021-07-12 01:00:00,"07/12/2021","01:00:00",13.88183013,7.971842695,4.796009,14.5611111111111,NA
"Lompoc Landing",1,2021-07-12 01:15:00,"07/12/2021","01:15:00",13.8316555,7.969745319,4.563183,14.5055555555556,NA
"Lompoc Landing",1,2021-07-12 01:30:00,"07/12/2021","01:30:00",13.83154546,7.966622246,4.306027,14.5166666666667,NA
"Lompoc Landing",1,2021-07-12 01:45:00,"07/12/2021","01:45:00",13.82167862,7.964271904,4.027253,14.4888888888889,NA
"Lompoc Landing",1,2021-07-12 02:00:00,"07/12/2021","02:00:00",13.83235172,7.963809805,3.729913,14.5166666666667,NA
"Lompoc Landing",1,2021-07-12 02:15:00,"07/12/2021","02:15:00",13.79169556,7.961598634,3.41701,14.4666666666667,NA
"Lompoc Landing",1,2021-07-12 12:00:00,"07/12/2021","12:00:00",14.35331946,7.979869238,3.241787,15,NA
"Lompoc Landing",1,2021-07-12 12:15:00,"07/12/2021","12:15:00",14.32405094,7.982194505,3.375087,15,NA
"Lompoc Landing",1,2021-07-12 12:30:00,"07/12/2021","12:30:00",14.3131056,7.983178585,3.486367,15.0333333333333,NA
"Lompoc Landing",1,2021-07-12 12:45:00,"07/12/2021","12:45:00",14.27547796,7.981727001,3.575297,14.9611111111111,NA
"Lompoc Landing",1,2021-07-12 13:00:00,"07/12/2021","13:00:00",14.27948124,7.987530164,3.641778,14.9888888888889,NA
"Lompoc Landing",1,2021-07-12 13:15:00,"07/12/2021","13:15:00",14.27322614,7.98493292,3.686141,14.9888888888889,NA
"Lompoc Landing",1,2021-07-12 13:30:00,"07/12/2021","13:30:00",14.28115916,7.983121024,3.708959,15,NA
"Lompoc Landing",1,2021-07-12 13:45:00,"07/12/2021","13:45:00",14.28724718,7.986976062,3.711235,15.0444444444444,NA
"Lompoc Landing",1,2021-07-12 14:00:00,"07/12/2021","14:00:00",14.3218148,7.981444951,3.693422,15.0777777777778,NA
"Lompoc Landing",1,2021-07-12 14:15:00,"07/12/2021","14:15:00",14.33153386,7.981652645,3.657176,15.0444444444444,NA
"Lompoc Landing",1,2021-07-12 14:30:00,"07/12/2021","14:30:00",14.35686026,7.981930253,3.604675,15.1111111111111,NA
"Lompoc Landing",1,2021-07-12 14:45:00,"07/12/2021","14:45:00",14.34401599,7.982802874,3.538379,15.0888888888889,NA
"Lompoc Landing",1,2021-07-12 15:00:00,"07/12/2021","15:00:00",14.30107639,7.979510103,3.460976,14.9888888888889,NA
"Lompoc Landing",1,2021-07-12 15:15:00,"07/12/2021","15:15:00",14.28629838,7.978337092,3.375322,15,NA
"Lompoc Landing",1,2021-07-12 15:30:00,"07/12/2021","15:30:00",14.26974515,7.979463726,3.284396,14.9888888888889,NA
"Lompoc Landing",1,2021-07-12 19:45:00,"07/12/2021","19:45:00",13.84562625,7.961611182,3.260705,14.5277777777778,NA
"Lompoc Landing",1,2021-07-12 20:00:00,"07/12/2021","20:00:00",13.88262093,7.974731403,3.403398,14.5944444444444,NA
"Lompoc Landing",1,2021-07-12 20:15:00,"07/12/2021","20:15:00",13.86247111,7.973812578,3.557211,14.5277777777778,NA
"Lompoc Landing",1,2021-07-12 20:30:00,"07/12/2021","20:30:00",13.85217095,7.970145928,3.720166,14.5277777777778,NA
"Lompoc Landing",1,2021-07-12 20:45:00,"07/12/2021","20:45:00",13.85614683,7.967245859,3.889541,14.5388888888889,NA
"Lompoc Landing",1,2021-07-12 21:00:00,"07/12/2021","21:00:00",13.85136584,7.973186113,4.0624,14.55,NA
"Lompoc Landing",1,2021-07-12 21:15:00,"07/12/2021","21:15:00",13.87427582,7.972754263,4.236251,14.5722222222222,NA
"Lompoc Landing",1,2021-07-12 21:30:00,"07/12/2021","21:30:00",13.87964429,7.973606133,4.407728,14.5611111111111,NA
"Lompoc Landing",1,2021-07-12 21:45:00,"07/12/2021","21:45:00",13.88824144,7.976221152,4.574192,14.5833333333333,NA
"Lompoc Landing",1,2021-07-12 22:00:00,"07/12/2021","22:00:00",13.90678443,7.973032395,4.732416,14.5944444444444,NA
"Lompoc Landing",1,2021-07-12 22:15:00,"07/12/2021","22:15:00",13.90929278,7.97021945,4.879265,14.6055555555556,NA
"Lompoc Landing",1,2021-07-12 22:30:00,"07/12/2021","22:30:00",13.92616295,7.969111524,5.012189,14.6388888888889,NA
"Lompoc Landing",1,2021-07-12 22:45:00,"07/12/2021","22:45:00",13.93534602,7.967548806,5.128281,14.6388888888889,NA
"Lompoc Landing",1,2021-07-12 23:00:00,"07/12/2021","23:00:00",13.94237754,7.968652215,5.224904,14.6055555555556,NA
"Lompoc Landing",1,2021-07-12 23:15:00,"07/12/2021","23:15:00",13.94477356,7.966667625,5.299968,14.6277777777778,NA
"Lompoc Landing",1,2021-07-12 23:30:00,"07/12/2021","23:30:00",13.94113763,7.96412659,5.35132,14.6277777777778,NA
"Lompoc Landing",1,2021-07-12 23:45:00,"07/12/2021","23:45:00",13.93022818,7.964097273,5.377224,14.6277777777778,NA
"Lompoc Landing",1,2021-07-13 00:00:00,"07/13/2021","00:00:00",13.92039141,7.963521917,5.376155,14.6055555555556,NA
"Lompoc Landing",1,2021-07-13 00:15:00,"07/13/2021","00:15:00",13.92128793,7.962766303,5.345993,14.6055555555556,NA
"Lompoc Landing",1,2021-07-13 00:30:00,"07/13/2021","00:30:00",13.91846488,7.959460419,5.285926,14.6166666666667,NA
"Lompoc Landing",1,2021-07-13 00:45:00,"07/13/2021","00:45:00",13.90255104,7.960813008,5.195729,14.5833333333333,NA
"Lompoc Landing",1,2021-07-13 01:00:00,"07/13/2021","01:00:00",13.87568461,7.957492127,5.075479,14.5611111111111,NA
"Lompoc Landing",1,2021-07-13 01:15:00,"07/13/2021","01:15:00",13.83530118,7.956997578,4.926119,14.5,NA
"Lompoc Landing",1,2021-07-13 01:30:00,"07/13/2021","01:30:00",13.78425105,7.955044218,4.748658,14.4444444444444,NA
"Lompoc Landing",1,2021-07-13 01:45:00,"07/13/2021","01:45:00",13.73300876,7.955908897,4.544655,14.3777777777778,NA
"Lompoc Landing",1,2021-07-13 02:00:00,"07/13/2021","02:00:00",13.6579462,7.950643074,4.316081,14.3277777777778,NA
"Lompoc Landing",1,2021-07-13 02:15:00,"07/13/2021","02:15:00",13.551196,7.948145748,4.065293,14.1777777777778,NA
"Lompoc Landing",1,2021-07-13 02:30:00,"07/13/2021","02:30:00",13.518129,7.948066666,3.794696,14.1555555555556,NA
"Lompoc Landing",1,2021-07-13 02:45:00,"07/13/2021","02:45:00",13.48511809,7.945604532,3.507911,14.1444444444444,NA
"Lompoc Landing",1,2021-07-13 12:30:00,"07/13/2021","12:30:00",13.77186841,7.947547275,3.305502,14.4888888888889,NA
"Lompoc Landing",1,2021-07-13 12:45:00,"07/13/2021","12:45:00",13.70737187,7.953601442,3.450286,14.3777777777778,NA
"Lompoc Landing",1,2021-07-13 13:00:00,"07/13/2021","13:00:00",13.68367181,7.95856025,3.573868,14.3777777777778,NA
"Lompoc Landing",1,2021-07-13 13:15:00,"07/13/2021","13:15:00",13.62918345,7.948287866,3.675566,14.3388888888889,NA
"Lompoc Landing",1,2021-07-13 13:30:00,"07/13/2021","13:30:00",13.66608116,7.954660874,3.75475,14.4444444444444,NA
"Lompoc Landing",1,2021-07-13 13:45:00,"07/13/2021","13:45:00",13.6353914,7.959756669,3.811574,14.3555555555556,NA
"Lompoc Landing",1,2021-07-13 14:00:00,"07/13/2021","14:00:00",13.65308126,7.952016193,3.846263,14.3777777777778,NA
"Lompoc Landing",1,2021-07-13 14:15:00,"07/13/2021","14:15:00",13.66915263,7.959558108,3.859611,14.4222222222222,NA
"Lompoc Landing",1,2021-07-13 14:30:00,"07/13/2021","14:30:00",13.72196923,7.947090661,3.852224,14.5,NA
"Lompoc Landing",1,2021-07-13 14:45:00,"07/13/2021","14:45:00",13.77268634,7.944938643,3.82484,14.5277777777778,NA
"Lompoc Landing",1,2021-07-13 15:00:00,"07/13/2021","15:00:00",13.85356957,7.953964521,3.779247,14.6611111111111,NA
"Lompoc Landing",1,2021-07-13 15:15:00,"07/13/2021","15:15:00",13.90360556,7.957976118,3.717626,14.7,NA
"Lompoc Landing",1,2021-07-13 15:30:00,"07/13/2021","15:30:00",13.93343649,7.962087701,3.642395,14.7111111111111,NA
"Lompoc Landing",1,2021-07-13 15:45:00,"07/13/2021","15:45:00",13.97448364,7.968513772,3.556181,14.7444444444444,NA
"Lompoc Landing",1,2021-07-13 16:00:00,"07/13/2021","16:00:00",14.02155689,7.970693216,3.461773,14.8111111111111,NA
"Lompoc Landing",1,2021-07-13 16:15:00,"07/13/2021","16:15:00",14.05036705,7.975965135,3.362062,14.8111111111111,NA
"Lompoc Landing",1,2021-07-13 16:30:00,"07/13/2021","16:30:00",14.06913068,7.976928616,3.259997,14.85,NA
"Lompoc Landing",1,2021-07-13 20:45:00,"07/13/2021","20:45:00",13.7428656,7.895546129,3.241813,14.4111111111111,NA
"Lompoc Landing",1,2021-07-13 21:00:00,"07/13/2021","21:00:00",13.73166894,7.896885563,3.377405,14.3777777777778,NA
"Lompoc Landing",1,2021-07-13 21:15:00,"07/13/2021","21:15:00",13.69671919,7.896636999,3.52189,14.35,NA
"Lompoc Landing",1,2021-07-13 21:30:00,"07/13/2021","21:30:00",13.66531131,7.890289453,3.672882,14.3277777777778,NA
"Lompoc Landing",1,2021-07-13 21:45:00,"07/13/2021","21:45:00",13.64652781,7.907227298,3.827997,14.3277777777778,NA
"Lompoc Landing",1,2021-07-13 22:00:00,"07/13/2021","22:00:00",13.62389602,7.908754786,3.984187,14.3166666666667,NA
"Lompoc Landing",1,2021-07-13 22:15:00,"07/13/2021","22:15:00",13.58962417,7.914242285,4.138844,14.25,NA
"Lompoc Landing",1,2021-07-13 22:30:00,"07/13/2021","22:30:00",13.56322741,7.913938451,4.289139,14.2277777777778,NA
"Lompoc Landing",1,2021-07-13 22:45:00,"07/13/2021","22:45:00",13.52053541,7.915143886,4.432404,14.1666666666667,NA
"Lompoc Landing",1,2021-07-13 23:00:00,"07/13/2021","23:00:00",13.48093764,7.917015267,4.565535,14.1222222222222,NA
"Lompoc Landing",1,2021-07-13 23:15:00,"07/13/2021","23:15:00",13.44437017,7.919788038,4.686016,14.1222222222222,NA
"Lompoc Landing",1,2021-07-13 23:30:00,"07/13/2021","23:30:00",13.41407933,7.918081548,4.7913,14.0777777777778,NA
"Lompoc Landing",1,2021-07-13 23:45:00,"07/13/2021","23:45:00",13.39300655,7.919285205,4.879113,14.0555555555556,NA
"Lompoc Landing",1,2021-07-14 00:00:00,"07/14/2021","00:00:00",13.4056708,7.918954987,4.947111,14.0888888888889,NA
"Lompoc Landing",1,2021-07-14 00:15:00,"07/14/2021","00:15:00",13.41535154,7.920016359,4.993518,14.0888888888889,NA
"Lompoc Landing",1,2021-07-14 00:30:00,"07/14/2021","00:30:00",13.42643312,7.915762343,5.01674,14.1222222222222,NA
"Lompoc Landing",1,2021-07-14 00:45:00,"07/14/2021","00:45:00",13.47310757,7.915323208,5.015295,14.1888888888889,NA
"Lompoc Landing",1,2021-07-14 01:00:00,"07/14/2021","01:00:00",13.52293304,7.912097057,4.98719,14.2277777777778,NA
"Lompoc Landing",1,2021-07-14 01:15:00,"07/14/2021","01:15:00",13.54211871,7.908176281,4.931753,14.2388888888889,NA
"Lompoc Landing",1,2021-07-14 01:30:00,"07/14/2021","01:30:00",13.56765251,7.910789168,4.848771,14.2722222222222,NA
"Lompoc Landing",1,2021-07-14 01:45:00,"07/14/2021","01:45:00",13.5555088,7.907443598,4.738336,14.2388888888889,NA
"Lompoc Landing",1,2021-07-14 02:00:00,"07/14/2021","02:00:00",13.54483521,7.906254076,4.601342,14.2166666666667,NA
"Lompoc Landing",1,2021-07-14 02:15:00,"07/14/2021","02:15:00",13.54195284,7.904646264,4.438749,14.2166666666667,NA
"Lompoc Landing",1,2021-07-14 02:30:00,"07/14/2021","02:30:00",13.52667923,7.903863628,4.251809,14.2055555555556,NA
"Lompoc Landing",1,2021-07-14 02:45:00,"07/14/2021","02:45:00",13.51179399,7.903725774,4.042789,14.2,NA
"Lompoc Landing",1,2021-07-14 03:00:00,"07/14/2021","03:00:00",13.47839909,7.903228112,3.813712,14.1666666666667,NA
"Lompoc Landing",1,2021-07-14 03:15:00,"07/14/2021","03:15:00",13.42785517,7.903135197,3.566841,14.0666666666667,NA
"Lompoc Landing",1,2021-07-14 03:30:00,"07/14/2021","03:30:00",13.41317367,7.896350083,3.305551,14.0888888888889,NA
"Lompoc Landing",1,2021-07-14 12:45:00,"07/14/2021","12:45:00",14.01027357,7.980085277,3.246163,14.65,NA
"Lompoc Landing",1,2021-07-14 13:00:00,"07/14/2021","13:00:00",13.89945861,7.983864145,3.421532,14.5277777777778,NA
"Lompoc Landing",1,2021-07-14 13:15:00,"07/14/2021","13:15:00",13.80335683,7.97991343,3.57808,14.4222222222222,NA
"Lompoc Landing",1,2021-07-14 13:30:00,"07/14/2021","13:30:00",13.72835183,7.971915761,3.714549,14.3388888888889,NA
"Lompoc Landing",1,2021-07-14 13:45:00,"07/14/2021","13:45:00",13.71075442,7.984281088,3.829926,14.4111111111111,NA
"Lompoc Landing",1,2021-07-14 14:00:00,"07/14/2021","14:00:00",13.68882012,7.987085914,3.923179,14.4333333333333,NA
"Lompoc Landing",1,2021-07-14 14:15:00,"07/14/2021","14:15:00",13.6649872,7.984706653,3.994102,14.3555555555556,NA
"Lompoc Landing",1,2021-07-14 14:30:00,"07/14/2021","14:30:00",13.63768702,7.98867986,4.042483,14.3388888888889,NA
"Lompoc Landing",1,2021-07-14 14:45:00,"07/14/2021","14:45:00",13.63057851,7.99405217,4.068721,14.3666666666667,NA
"Lompoc Landing",1,2021-07-14 15:00:00,"07/14/2021","15:00:00",13.6269678,7.994165637,4.073424,14.3388888888889,NA
"Lompoc Landing",1,2021-07-14 15:15:00,"07/14/2021","15:15:00",13.64401296,7.981711783,4.056724,14.3555555555556,NA
"Lompoc Landing",1,2021-07-14 15:30:00,"07/14/2021","15:30:00",13.6709659,7.978919463,4.019749,14.4,NA
"Lompoc Landing",1,2021-07-14 15:45:00,"07/14/2021","15:45:00",13.73578789,7.976181368,3.964241,14.4555555555556,NA
"Lompoc Landing",1,2021-07-14 16:00:00,"07/14/2021","16:00:00",13.76270088,7.984261258,3.892235,14.5166666666667,NA
"Lompoc Landing",1,2021-07-14 16:15:00,"07/14/2021","16:15:00",13.76666364,7.982562758,3.805914,14.5,NA
"Lompoc Landing",1,2021-07-14 16:30:00,"07/14/2021","16:30:00",13.75441016,7.978499239,3.707958,14.4888888888889,NA
"Lompoc Landing",1,2021-07-14 16:45:00,"07/14/2021","16:45:00",13.73814163,7.974472578,3.600932,14.4444444444444,NA
"Lompoc Landing",1,2021-07-14 17:00:00,"07/14/2021","17:00:00",13.73258747,7.974674853,3.487598,14.4444444444444,NA
"Lompoc Landing",1,2021-07-14 17:15:00,"07/14/2021","17:15:00",13.73896649,7.971256369,3.370781,14.4666666666667,NA
"Lompoc Landing",1,2021-07-14 17:30:00,"07/14/2021","17:30:00",13.71152938,7.967927747,3.25319,14.4,NA
"Lompoc Landing",1,2021-07-14 22:15:00,"07/14/2021","22:15:00",13.39390102,7.902720647,3.285881,14.0777777777778,NA
"Lompoc Landing",1,2021-07-14 22:30:00,"07/14/2021","22:30:00",13.3879648,7.907584141,3.417479,14.0777777777778,NA
