"site","sensor_number","date_time","date","time","temp_c","p_h","tide"
"Alegria",4,2021-09-14 11:00:00,"09/14/2021","11:00:00",16.5172355,8.29329933,3.060955
"Alegria",4,2021-09-14 11:15:00,"09/14/2021","11:15:00",16.52694324,8.298512038,3.097517
"Alegria",4,2021-09-14 11:30:00,"09/14/2021","11:30:00",16.53204118,8.298433465,3.145831
"Alegria",4,2021-09-14 11:45:00,"09/14/2021","11:45:00",16.54564266,8.294474702,3.205815
"Alegria",4,2021-09-14 12:00:00,"09/14/2021","12:00:00",16.56817587,8.284216285,3.277398
"Alegria",4,2021-09-14 12:15:00,"09/14/2021","12:15:00",16.59544017,8.28468364,3.359993
"Alegria",4,2021-09-14 12:30:00,"09/14/2021","12:30:00",16.6246608,8.285087951,3.453129
"Alegria",4,2021-09-14 12:45:00,"09/14/2021","12:45:00",16.6491281,8.283356958,3.555726
"Alegria",4,2021-09-14 13:00:00,"09/14/2021","13:00:00",16.68044845,8.268138928,3.666931
"Alegria",4,2021-09-14 13:15:00,"09/14/2021","13:15:00",16.72697416,8.253526894,3.785221
"Alegria",4,2021-09-14 13:30:00,"09/14/2021","13:30:00",16.77223449,8.258881321,3.9094
"Alegria",4,2021-09-14 13:45:00,"09/14/2021","13:45:00",16.82099925,8.2625603,4.037575
"Alegria",4,2021-09-14 14:00:00,"09/14/2021","14:00:00",16.844599,8.285620748,4.168271
"Alegria",4,2021-09-14 14:15:00,"09/14/2021","14:15:00",16.88685612,8.277524068,4.299323
"Alegria",4,2021-09-14 14:30:00,"09/14/2021","14:30:00",16.91189045,8.274466713,4.429055
"Alegria",4,2021-09-14 14:45:00,"09/14/2021","14:45:00",16.94175797,8.287430469,4.555152
"Alegria",4,2021-09-14 15:00:00,"09/14/2021","15:00:00",16.95725959,8.304037557,4.675831
"Alegria",4,2021-09-14 15:15:00,"09/14/2021","15:15:00",16.983029,8.302398619,4.788758
"Alegria",4,2021-09-14 15:30:00,"09/14/2021","15:30:00",16.99070062,8.313348064,4.892145
"Alegria",4,2021-09-14 15:45:00,"09/14/2021","15:45:00",16.99596508,8.306461215,4.983784
"Alegria",4,2021-09-14 16:00:00,"09/14/2021","16:00:00",16.99388814,8.339906115,5.061987
"Alegria",4,2021-09-14 16:15:00,"09/14/2021","16:15:00",16.98896127,8.339358358,5.12481
"Alegria",4,2021-09-14 16:30:00,"09/14/2021","16:30:00",16.992142,8.331553871,5.17077
"Alegria",4,2021-09-14 16:45:00,"09/14/2021","16:45:00",17.02298466,8.324387943,5.198339
"Alegria",4,2021-09-14 17:00:00,"09/14/2021","17:00:00",17.05633721,8.327162112,5.206272
"Alegria",4,2021-09-14 17:15:00,"09/14/2021","17:15:00",17.07352508,8.320881562,5.19334
"Alegria",4,2021-09-14 17:30:00,"09/14/2021","17:30:00",17.08346371,8.317672028,5.158588
"Alegria",4,2021-09-14 17:45:00,"09/14/2021","17:45:00",17.08060326,8.326009289,5.101572
"Alegria",4,2021-09-14 18:00:00,"09/14/2021","18:00:00",17.05969087,8.31284078,5.021932
"Alegria",4,2021-09-14 18:15:00,"09/14/2021","18:15:00",17.05776287,8.300970078,4.919783
"Alegria",4,2021-09-14 18:30:00,"09/14/2021","18:30:00",17.0424849,8.301081679,4.795495
"Alegria",4,2021-09-14 18:45:00,"09/14/2021","18:45:00",17.02238687,8.298865213,4.64974
"Alegria",4,2021-09-14 19:00:00,"09/14/2021","19:00:00",16.99030244,8.290092973,4.483497
"Alegria",4,2021-09-14 19:15:00,"09/14/2021","19:15:00",16.97779013,8.290061172,4.298253
"Alegria",4,2021-09-14 19:30:00,"09/14/2021","19:30:00",17.00027582,8.289714104,4.095151
"Alegria",4,2021-09-14 19:45:00,"09/14/2021","19:45:00",17.01085516,8.2849195,3.876207
"Alegria",4,2021-09-14 20:00:00,"09/14/2021","20:00:00",17.01742228,8.286447453,3.64349
"Alegria",4,2021-09-14 20:15:00,"09/14/2021","20:15:00",16.99973274,8.274159645,3.399286
"Alegria",4,2021-09-14 20:30:00,"09/14/2021","20:30:00",16.98552137,8.281942037,3.146076
"Alegria",4,2021-09-14 20:45:00,"09/14/2021","20:45:00",16.96403113,8.279277612,2.88679
"Alegria",4,2021-09-14 21:00:00,"09/14/2021","21:00:00",16.95276317,8.272256005,2.623616
"Alegria",4,2021-09-14 21:15:00,"09/14/2021","21:15:00",16.9539226,8.272211468,2.359688
"Alegria",4,2021-09-14 21:30:00,"09/14/2021","21:30:00",16.93082407,8.266280966,2.097908
"Alegria",4,2021-09-14 21:45:00,"09/14/2021","21:45:00",16.88803104,8.263969819,1.841181
"Alegria",4,2021-09-14 22:00:00,"09/14/2021","22:00:00",16.83818543,8.249114343,1.592652
"Alegria",4,2021-09-14 22:15:00,"09/14/2021","22:15:00",16.79699815,8.245193108,1.354565
"Alegria",4,2021-09-14 22:30:00,"09/14/2021","22:30:00",16.78305502,8.248630164,1.129883
"Alegria",4,2021-09-14 22:45:00,"09/14/2021","22:45:00",16.75614643,8.229843782,0.921135
"Alegria",4,2021-09-15 03:00:00,"09/15/2021","03:00:00",16.23003214,8.229226359,0.936487
"Alegria",4,2021-09-15 03:15:00,"09/15/2021","03:15:00",16.22345729,8.235587878,1.123016
"Alegria",4,2021-09-15 03:30:00,"09/15/2021","03:30:00",16.22757795,8.241523766,1.318534
"Alegria",4,2021-09-15 03:45:00,"09/15/2021","03:45:00",16.21295378,8.24927556,1.520779
"Alegria",4,2021-09-15 04:00:00,"09/15/2021","04:00:00",16.19643311,8.258698709,1.7268
"Alegria",4,2021-09-15 04:15:00,"09/15/2021","04:15:00",16.16849996,8.255666647,1.933864
"Alegria",4,2021-09-15 04:30:00,"09/15/2021","04:30:00",16.10462418,8.274402134,2.139286
"Alegria",4,2021-09-15 04:45:00,"09/15/2021","04:45:00",16.10820182,8.274669823,2.340244
"Alegria",4,2021-09-15 05:00:00,"09/15/2021","05:00:00",16.09514681,8.27925723,2.534716
"Alegria",4,2021-09-15 05:15:00,"09/15/2021","05:15:00",16.10703667,8.27115427,2.72016
"Alegria",4,2021-09-15 05:30:00,"09/15/2021","05:30:00",16.07278452,8.283711761,2.894457
"Alegria",4,2021-09-15 05:45:00,"09/15/2021","05:45:00",16.09302569,8.272021007,3.055711
"Alegria",4,2021-09-15 06:00:00,"09/15/2021","06:00:00",16.08403901,8.274951216,3.202125
"Alegria",4,2021-09-15 06:15:00,"09/15/2021","06:15:00",16.08249308,8.258607258,3.332656
"Alegria",4,2021-09-15 06:30:00,"09/15/2021","06:30:00",16.06712934,8.270597808,3.446052
"Alegria",4,2021-09-15 06:45:00,"09/15/2021","06:45:00",16.05455331,8.268344239,3.54154
"Alegria",4,2021-09-15 07:00:00,"09/15/2021","07:00:00",16.06138267,8.259639277,3.618659
"Alegria",4,2021-09-15 07:15:00,"09/15/2021","07:15:00",16.02611183,8.277616065,3.67721
"Alegria",4,2021-09-15 07:30:00,"09/15/2021","07:30:00",16.01590706,8.260448901,3.717494
"Alegria",4,2021-09-15 07:45:00,"09/15/2021","07:45:00",16.02049972,8.25368774,3.739916
"Alegria",4,2021-09-15 08:00:00,"09/15/2021","08:00:00",16.01121171,8.250266097,3.745246
"Alegria",4,2021-09-15 08:15:00,"09/15/2021","08:15:00",16.01380597,8.253065325,3.734298
"Alegria",4,2021-09-15 08:30:00,"09/15/2021","08:30:00",16.00423128,8.247478177,3.708306
"Alegria",4,2021-09-15 08:45:00,"09/15/2021","08:45:00",15.98920691,8.249638553,3.66889
"Alegria",4,2021-09-15 09:00:00,"09/15/2021","09:00:00",15.99494706,8.245046481,3.617892
"Alegria",4,2021-09-15 09:15:00,"09/15/2021","09:15:00",15.99297532,8.240720883,3.557341
"Alegria",4,2021-09-15 09:30:00,"09/15/2021","09:30:00",15.9779217,8.247283383,3.489412
"Alegria",4,2021-09-15 09:45:00,"09/15/2021","09:45:00",15.96885958,8.24223947,3.416314
"Alegria",4,2021-09-15 10:00:00,"09/15/2021","10:00:00",15.96989198,8.235262347,3.340571
"Alegria",4,2021-09-15 10:15:00,"09/15/2021","10:15:00",15.96294515,8.255950456,3.264497
"Alegria",4,2021-09-15 10:30:00,"09/15/2021","10:30:00",15.96335844,8.251813767,3.190471
"Alegria",4,2021-09-15 10:45:00,"09/15/2021","10:45:00",15.96067118,8.269689668,3.12082
"Alegria",4,2021-09-15 11:00:00,"09/15/2021","11:00:00",15.95718031,8.25980788,3.05778
"Alegria",4,2021-09-15 11:15:00,"09/15/2021","11:15:00",15.96171835,8.290608394,3.003448
"Alegria",4,2021-09-15 11:30:00,"09/15/2021","11:30:00",15.96858197,8.293696475,2.959715
"Alegria",4,2021-09-15 11:45:00,"09/15/2021","11:45:00",15.98637554,8.293343538,2.928401
"Alegria",4,2021-09-15 12:00:00,"09/15/2021","12:00:00",16.01023762,8.286734652,2.910938
"Alegria",4,2021-09-15 12:15:00,"09/15/2021","12:15:00",16.03026728,8.298596085,2.908525
"Alegria",4,2021-09-15 12:30:00,"09/15/2021","12:30:00",16.04166433,8.310114686,2.921782
"Alegria",4,2021-09-15 12:45:00,"09/15/2021","12:45:00",16.06075504,8.302231648,2.951225
"Alegria",4,2021-09-15 13:00:00,"09/15/2021","13:00:00",16.07972633,8.312241273,2.997151
"Alegria",4,2021-09-15 13:15:00,"09/15/2021","13:15:00",16.12187216,8.325106988,3.059541
"Alegria",4,2021-09-15 13:30:00,"09/15/2021","13:30:00",16.16824532,8.340960502,3.138154
"Alegria",4,2021-09-15 13:45:00,"09/15/2021","13:45:00",16.20292178,8.335506119,3.232159
"Alegria",4,2021-09-15 14:00:00,"09/15/2021","14:00:00",16.24671395,8.335523939,3.340666
"Alegria",4,2021-09-15 14:15:00,"09/15/2021","14:15:00",16.28284578,8.330982549,3.462405
"Alegria",4,2021-09-15 14:30:00,"09/15/2021","14:30:00",16.3192852,8.300446153,3.595822
"Alegria",4,2021-09-15 14:45:00,"09/15/2021","14:45:00",16.36612322,8.312495432,3.739097
"Alegria",4,2021-09-15 15:00:00,"09/15/2021","15:00:00",16.40740354,8.298236902,3.890167
"Alegria",4,2021-09-15 15:15:00,"09/15/2021","15:15:00",16.44003513,8.281403038,4.046941
"Alegria",4,2021-09-15 15:30:00,"09/15/2021","15:30:00",16.41490774,8.285630359,4.206615
"Alegria",4,2021-09-15 15:45:00,"09/15/2021","15:45:00",16.4124354,8.267652243,4.366772
"Alegria",4,2021-09-15 16:00:00,"09/15/2021","16:00:00",16.42744635,8.276288962,4.524719
"Alegria",4,2021-09-15 16:15:00,"09/15/2021","16:15:00",16.46574917,8.26723381,4.6777
"Alegria",4,2021-09-15 16:30:00,"09/15/2021","16:30:00",16.4614932,8.251252549,4.822944
"Alegria",4,2021-09-15 16:45:00,"09/15/2021","16:45:00",16.45959922,8.268031496,4.957704
"Alegria",4,2021-09-15 17:00:00,"09/15/2021","17:00:00",16.46128086,8.262291646,5.07943
"Alegria",4,2021-09-15 17:15:00,"09/15/2021","17:15:00",16.52077449,8.264250716,5.185288
"Alegria",4,2021-09-15 17:30:00,"09/15/2021","17:30:00",16.50519526,8.254295236,5.273018
"Alegria",4,2021-09-15 17:45:00,"09/15/2021","17:45:00",16.52928781,8.249771647,5.340413
"Alegria",4,2021-09-15 18:00:00,"09/15/2021","18:00:00",16.53412046,8.237746394,5.385508
"Alegria",4,2021-09-15 18:15:00,"09/15/2021","18:15:00",16.56937032,8.244492626,5.406609
"Alegria",4,2021-09-15 18:30:00,"09/15/2021","18:30:00",16.56182804,8.22135931,5.402213
"Alegria",4,2021-09-15 18:45:00,"09/15/2021","18:45:00",16.51253677,8.218023859,5.370873
"Alegria",4,2021-09-15 19:00:00,"09/15/2021","19:00:00",16.46106057,8.216506773,5.311848
"Alegria",4,2021-09-15 19:15:00,"09/15/2021","19:15:00",16.43250693,8.210680984,5.224818
"Alegria",4,2021-09-15 19:30:00,"09/15/2021","19:30:00",16.4057914,8.223589674,5.109867
"Alegria",4,2021-09-15 19:45:00,"09/15/2021","19:45:00",16.37834176,8.223171216,4.96749
"Alegria",4,2021-09-15 20:00:00,"09/15/2021","20:00:00",16.36282592,8.219692757,4.798592
"Alegria",4,2021-09-15 20:15:00,"09/15/2021","20:15:00",16.29782464,8.22000708,4.604486
"Alegria",4,2021-09-15 20:30:00,"09/15/2021","20:30:00",15.86704334,8.195249965,4.386875
"Alegria",4,2021-09-15 20:45:00,"09/15/2021","20:45:00",15.74211437,8.19098452,4.147836
"Alegria",4,2021-09-15 21:00:00,"09/15/2021","21:00:00",15.57080658,8.184819323,3.8895
"Alegria",4,2021-09-15 21:15:00,"09/15/2021","21:15:00",15.63026941,8.182679929,3.61518
"Alegria",4,2021-09-15 21:30:00,"09/15/2021","21:30:00",15.64564123,8.214949229,3.327623
"Alegria",4,2021-09-15 21:45:00,"09/15/2021","21:45:00",15.65042782,8.217511452,3.030087
"Alegria",4,2021-09-15 22:00:00,"09/15/2021","22:00:00",15.62672074,8.186927363,2.726023
"Alegria",4,2021-09-15 22:15:00,"09/15/2021","22:15:00",15.63590724,8.188309259,2.419023
"Alegria",4,2021-09-15 22:30:00,"09/15/2021","22:30:00",15.61131492,8.181430274,2.112768
"Alegria",4,2021-09-15 22:45:00,"09/15/2021","22:45:00",15.59937065,8.179806797,1.810976
"Alegria",4,2021-09-15 23:00:00,"09/15/2021","23:00:00",15.61659995,8.17428233,1.517342
"Alegria",4,2021-09-15 23:15:00,"09/15/2021","23:15:00",15.61123401,8.171211548,1.235485
"Alegria",4,2021-09-15 23:30:00,"09/15/2021","23:30:00",15.60085295,8.161767054,0.968892
"Alegria",4,2021-09-16 04:15:00,"09/16/2021","04:15:00",13.96092716,8.069758925,1.088193
"Alegria",4,2021-09-16 04:30:00,"09/16/2021","04:30:00",13.93711074,8.08622942,1.333148
"Alegria",4,2021-09-16 04:45:00,"09/16/2021","04:45:00",13.9119053,8.087617021,1.58534
"Alegria",4,2021-09-16 05:00:00,"09/16/2021","05:00:00",13.908988,8.08797736,1.840935
"Alegria",4,2021-09-16 05:15:00,"09/16/2021","05:15:00",13.8979549,8.081236922,2.096091
"Alegria",4,2021-09-16 05:30:00,"09/16/2021","05:30:00",13.86542543,8.089306735,2.347888
"Alegria",4,2021-09-16 05:45:00,"09/16/2021","05:45:00",13.81255995,8.08241421,2.59266
"Alegria",4,2021-09-16 06:00:00,"09/16/2021","06:00:00",13.7517387,8.081080535,2.826944
"Alegria",4,2021-09-16 06:15:00,"09/16/2021","06:15:00",13.74304566,8.075319026,3.048273
"Alegria",4,2021-09-16 06:30:00,"09/16/2021","06:30:00",13.69621271,8.063071585,3.253427
"Alegria",4,2021-09-16 06:45:00,"09/16/2021","06:45:00",13.65700312,8.068404413,3.440437
"Alegria",4,2021-09-16 07:00:00,"09/16/2021","07:00:00",13.65495932,8.054455979,3.606973
"Alegria",4,2021-09-16 07:15:00,"09/16/2021","07:15:00",13.61815772,8.048111778,3.751162
"Alegria",4,2021-09-16 07:30:00,"09/16/2021","07:30:00",13.56503985,8.043002352,3.871996
"Alegria",4,2021-09-16 07:45:00,"09/16/2021","07:45:00",13.54678656,8.043245942,3.968283
"Alegria",4,2021-09-16 08:00:00,"09/16/2021","08:00:00",13.54217874,8.027248568,4.039736
"Alegria",4,2021-09-16 08:15:00,"09/16/2021","08:15:00",13.52517385,8.031546597,4.086156
"Alegria",4,2021-09-16 08:30:00,"09/16/2021","08:30:00",13.50585801,8.029254079,4.107876
"Alegria",4,2021-09-16 08:45:00,"09/16/2021","08:45:00",13.50752836,8.030341825,4.10561
"Alegria",4,2021-09-16 09:00:00,"09/16/2021","09:00:00",13.49104843,8.031056704,4.080108
"Alegria",4,2021-09-16 09:15:00,"09/16/2021","09:15:00",13.49180447,8.026050152,4.032851
"Alegria",4,2021-09-16 09:30:00,"09/16/2021","09:30:00",13.4779013,8.030539459,3.965895
"Alegria",4,2021-09-16 09:45:00,"09/16/2021","09:45:00",13.46446665,8.021767355,3.881478
"Alegria",4,2021-09-16 10:00:00,"09/16/2021","10:00:00",13.45276608,8.015959165,3.782046
"Alegria",4,2021-09-16 10:15:00,"09/16/2021","10:15:00",13.42297664,8.022003516,3.670628
"Alegria",4,2021-09-16 10:30:00,"09/16/2021","10:30:00",13.42993396,8.020134869,3.550119
"Alegria",4,2021-09-16 10:45:00,"09/16/2021","10:45:00",13.40678346,8.031922233,3.423657
"Alegria",4,2021-09-16 11:00:00,"09/16/2021","11:00:00",13.44070371,8.029111403,3.294322
"Alegria",4,2021-09-16 11:15:00,"09/16/2021","11:15:00",13.45877342,8.033786075,3.165655
"Alegria",4,2021-09-16 11:30:00,"09/16/2021","11:30:00",13.45788415,8.054108548,3.040739
"Alegria",4,2021-09-16 11:45:00,"09/16/2021","11:45:00",13.51131471,8.04619393,2.92259
"Alegria",4,2021-09-16 12:00:00,"09/16/2021","12:00:00",13.52304913,8.052581608,2.814477
"Alegria",4,2021-09-16 12:15:00,"09/16/2021","12:15:00",13.5213201,8.060214263,2.719077
"Alegria",4,2021-09-16 12:30:00,"09/16/2021","12:30:00",13.57670844,8.07903843,2.638885
"Alegria",4,2021-09-16 12:45:00,"09/16/2021","12:45:00",13.64366103,8.088671007,2.576368
"Alegria",4,2021-09-16 13:00:00,"09/16/2021","13:00:00",13.73745834,8.097212184,2.533389
"Alegria",4,2021-09-16 13:15:00,"09/16/2021","13:15:00",13.83852222,8.117710747,2.511544
"Alegria",4,2021-09-16 13:30:00,"09/16/2021","13:30:00",13.96925242,8.126397815,2.511971
"Alegria",4,2021-09-16 13:45:00,"09/16/2021","13:45:00",14.07212663,8.183312987,2.535034
"Alegria",4,2021-09-16 14:00:00,"09/16/2021","14:00:00",14.13977684,8.190640304,2.581004
"Alegria",4,2021-09-16 14:15:00,"09/16/2021","14:15:00",14.19052112,8.194841664,2.649804
"Alegria",4,2021-09-16 14:30:00,"09/16/2021","14:30:00",14.25755551,8.205665902,2.740926
"Alegria",4,2021-09-16 14:45:00,"09/16/2021","14:45:00",14.32807604,8.217376777,2.853443
"Alegria",4,2021-09-16 15:00:00,"09/16/2021","15:00:00",14.39511564,8.22110852,2.986014
"Alegria",4,2021-09-16 15:15:00,"09/16/2021","15:15:00",14.46485934,8.224576576,3.136906
"Alegria",4,2021-09-16 15:30:00,"09/16/2021","15:30:00",14.54873293,8.241726796,3.304014
"Alegria",4,2021-09-16 15:45:00,"09/16/2021","15:45:00",14.61009651,8.250332393,3.484894
"Alegria",4,2021-09-16 16:00:00,"09/16/2021","16:00:00",14.66179531,8.273177198,3.676796
"Alegria",4,2021-09-16 16:15:00,"09/16/2021","16:15:00",14.73405803,8.269799486,3.87671
"Alegria",4,2021-09-16 16:30:00,"09/16/2021","16:30:00",14.78067218,8.27083265,4.081405
"Alegria",4,2021-09-16 16:45:00,"09/16/2021","16:45:00",14.84217902,8.249529111,4.287486
"Alegria",4,2021-09-16 17:00:00,"09/16/2021","17:00:00",14.89576558,8.277086909,4.491668
"Alegria",4,2021-09-16 17:15:00,"09/16/2021","17:15:00",14.95844755,8.274209989,4.689924
"Alegria",4,2021-09-16 17:30:00,"09/16/2021","17:30:00",14.99782906,8.254348641,4.878914
"Alegria",4,2021-09-16 17:45:00,"09/16/2021","17:45:00",15.04151102,8.241056489,5.055126
"Alegria",4,2021-09-16 18:00:00,"09/16/2021","18:00:00",15.08524323,8.236168726,5.215161
"Alegria",4,2021-09-16 18:15:00,"09/16/2021","18:15:00",15.11672893,8.224441516,5.355795
"Alegria",4,2021-09-16 18:30:00,"09/16/2021","18:30:00",15.13801272,8.219245724,5.474028
"Alegria",4,2021-09-16 18:45:00,"09/16/2021","18:45:00",15.16068288,8.218327267,5.567138
"Alegria",4,2021-09-16 19:00:00,"09/16/2021","19:00:00",15.18288586,8.219642355,5.632732
"Alegria",4,2021-09-16 19:15:00,"09/16/2021","19:15:00",15.19493132,8.214846956,5.668784
"Alegria",4,2021-09-16 19:30:00,"09/16/2021","19:30:00",15.19604791,8.207061303,5.67364
"Alegria",4,2021-09-16 19:45:00,"09/16/2021","19:45:00",15.18798738,8.208775383,5.645645
"Alegria",4,2021-09-16 20:00:00,"09/16/2021","20:00:00",15.17537454,8.188322591,5.58393
"Alegria",4,2021-09-16 20:15:00,"09/16/2021","20:15:00",15.15732222,8.194680658,5.488147
"Alegria",4,2021-09-16 20:30:00,"09/16/2021","20:30:00",15.14827408,8.183917474,5.358797
"Alegria",4,2021-09-16 20:45:00,"09/16/2021","20:45:00",15.14890464,8.19346622,5.196605
"Alegria",4,2021-09-16 21:00:00,"09/16/2021","21:00:00",15.14785353,8.198958472,5.002892
"Alegria",4,2021-09-16 21:15:00,"09/16/2021","21:15:00",15.15336328,8.205179727,4.77948
"Alegria",4,2021-09-16 21:30:00,"09/16/2021","21:30:00",15.15215896,8.207583664,4.528378
"Alegria",4,2021-09-16 21:45:00,"09/16/2021","21:45:00",15.13820126,8.191866929,4.25289
"Alegria",4,2021-09-16 22:00:00,"09/16/2021","22:00:00",15.13404508,8.185476129,3.955911
"Alegria",4,2021-09-16 22:15:00,"09/16/2021","22:15:00",15.11989971,8.178927834,3.640962
"Alegria",4,2021-09-16 22:30:00,"09/16/2021","22:30:00",15.11235475,8.181918902,3.311509
"Alegria",4,2021-09-16 22:45:00,"09/16/2021","22:45:00",15.09657357,8.17054209,2.972378
"Alegria",4,2021-09-16 23:00:00,"09/16/2021","23:00:00",15.07034263,8.167556074,2.627504
"Alegria",4,2021-09-16 23:15:00,"09/16/2021","23:15:00",15.05007812,8.172432161,2.281307
"Alegria",4,2021-09-16 23:30:00,"09/16/2021","23:30:00",15.0286007,8.158386196,1.937898
"Alegria",4,2021-09-16 23:45:00,"09/16/2021","23:45:00",14.98885386,8.159061953,1.602519
"Alegria",4,2021-09-17 00:00:00,"09/17/2021","00:00:00",14.96725021,8.147375879,1.279192
"Alegria",4,2021-09-17 00:15:00,"09/17/2021","00:15:00",14.94723438,8.148887698,0.972178
"Alegria",4,2021-09-17 05:00:00,"09/17/2021","05:00:00",14.68645736,8.075795023,1.098946
"Alegria",4,2021-09-17 05:15:00,"09/17/2021","05:15:00",14.69092835,8.088973542,1.382764
"Alegria",4,2021-09-17 05:30:00,"09/17/2021","05:30:00",14.64879917,8.086465319,1.673729
"Alegria",4,2021-09-17 05:45:00,"09/17/2021","05:45:00",14.62552457,8.073498452,1.968189
"Alegria",4,2021-09-17 06:00:00,"09/17/2021","06:00:00",14.55804412,8.107666414,2.261201
"Alegria",4,2021-09-17 06:15:00,"09/17/2021","06:15:00",14.52238502,8.104281433,2.549204
"Alegria",4,2021-09-17 06:30:00,"09/17/2021","06:30:00",14.50593078,8.093499838,2.827488
"Alegria",4,2021-09-17 06:45:00,"09/17/2021","06:45:00",14.51974551,8.068105808,3.09281
"Alegria",4,2021-09-17 07:00:00,"09/17/2021","07:00:00",14.5089829,8.073005622,3.340982
"Alegria",4,2021-09-17 07:15:00,"09/17/2021","07:15:00",14.44278443,8.096814029,3.569281
"Alegria",4,2021-09-17 07:30:00,"09/17/2021","07:30:00",14.37877393,8.10349796,3.774292
"Alegria",4,2021-09-17 07:45:00,"09/17/2021","07:45:00",14.34937155,8.098041136,3.953984
"Alegria",4,2021-09-17 08:00:00,"09/17/2021","08:00:00",14.31580687,8.101740505,4.105916
"Alegria",4,2021-09-17 08:15:00,"09/17/2021","08:15:00",14.29128486,8.082020253,4.22887
"Alegria",4,2021-09-17 08:30:00,"09/17/2021","08:30:00",14.27554159,8.110741315,4.321517
"Alegria",4,2021-09-17 08:45:00,"09/17/2021","08:45:00",14.28118031,8.119965709,4.383472
"Alegria",4,2021-09-17 09:00:00,"09/17/2021","09:00:00",14.26926035,8.140524987,4.414734
"Alegria",4,2021-09-17 09:15:00,"09/17/2021","09:15:00",14.2862488,8.118081924,4.415656
"Alegria",4,2021-09-17 09:30:00,"09/17/2021","09:30:00",14.28286709,8.126506387,4.386761
"Alegria",4,2021-09-17 09:45:00,"09/17/2021","09:45:00",14.2873646,8.130560972,4.329493
"Alegria",4,2021-09-17 10:00:00,"09/17/2021","10:00:00",14.29899836,8.137091051,4.245878
"Alegria",4,2021-09-17 10:15:00,"09/17/2021","10:15:00",14.31239938,8.150841249,4.138388
"Alegria",4,2021-09-17 10:30:00,"09/17/2021","10:30:00",14.33121825,8.170404866,4.009891
"Alegria",4,2021-09-17 10:45:00,"09/17/2021","10:45:00",14.34536475,8.181274482,3.863772
"Alegria",4,2021-09-17 11:00:00,"09/17/2021","11:00:00",14.36261901,8.189289575,3.70321
"Alegria",4,2021-09-17 11:15:00,"09/17/2021","11:15:00",14.3789903,8.17236636,3.532094
"Alegria",4,2021-09-17 11:30:00,"09/17/2021","11:30:00",14.39429083,8.17988043,3.354323
"Alegria",4,2021-09-17 11:45:00,"09/17/2021","11:45:00",14.42464596,8.177263679,3.173893
"Alegria",4,2021-09-17 12:00:00,"09/17/2021","12:00:00",14.47145158,8.207322105,2.99483
"Alegria",4,2021-09-17 12:15:00,"09/17/2021","12:15:00",14.5031646,8.212217144,2.821119
"Alegria",4,2021-09-17 12:30:00,"09/17/2021","12:30:00",14.53740246,8.221442509,2.656633
"Alegria",4,2021-09-17 12:45:00,"09/17/2021","12:45:00",14.5988058,8.23505418,2.505228
"Alegria",4,2021-09-17 13:00:00,"09/17/2021","13:00:00",14.6302178,8.224876881,2.370025
"Alegria",4,2021-09-17 13:15:00,"09/17/2021","13:15:00",14.68011671,8.259389062,2.254355
"Alegria",4,2021-09-17 13:30:00,"09/17/2021","13:30:00",14.72845351,8.252221795,2.161018
"Alegria",4,2021-09-17 13:45:00,"09/17/2021","13:45:00",14.79351571,8.265707218,2.092409
"Alegria",4,2021-09-17 14:00:00,"09/17/2021","14:00:00",14.87674135,8.288964769,2.050476
"Alegria",4,2021-09-17 14:15:00,"09/17/2021","14:15:00",14.94066687,8.304730083,2.036681
"Alegria",4,2021-09-17 14:30:00,"09/17/2021","14:30:00",14.98400044,8.300933558,2.051584
"Alegria",4,2021-09-17 14:45:00,"09/17/2021","14:45:00",15.04672011,8.292254804,2.095285
"Alegria",4,2021-09-17 15:00:00,"09/17/2021","15:00:00",15.04745321,8.302250747,2.167777
"Alegria",4,2021-09-17 15:15:00,"09/17/2021","15:15:00",15.10044133,8.311612842,2.268273
"Alegria",4,2021-09-17 15:30:00,"09/17/2021","15:30:00",15.11491475,8.285444884,2.395706
"Alegria",4,2021-09-17 15:45:00,"09/17/2021","15:45:00",15.16033953,8.307372314,2.548444
"Alegria",4,2021-09-17 16:00:00,"09/17/2021","16:00:00",15.18644892,8.287604462,2.724386
"Alegria",4,2021-09-17 16:15:00,"09/17/2021","16:15:00",15.22519248,8.296922197,2.920986
"Alegria",4,2021-09-17 16:30:00,"09/17/2021","16:30:00",15.26738457,8.327571304,3.135296
"Alegria",4,2021-09-17 16:45:00,"09/17/2021","16:45:00",15.30650133,8.290110537,3.364007
"Alegria",4,2021-09-17 17:00:00,"09/17/2021","17:00:00",15.3424271,8.301074974,3.603502
"Alegria",4,2021-09-17 17:15:00,"09/17/2021","17:15:00",15.38215373,8.280104834,3.849914
"Alegria",4,2021-09-17 17:30:00,"09/17/2021","17:30:00",15.41525557,8.29919351,4.099182
"Alegria",4,2021-09-17 17:45:00,"09/17/2021","17:45:00",15.44709636,8.279686177,4.34712
"Alegria",4,2021-09-17 18:00:00,"09/17/2021","18:00:00",15.47130353,8.279332375,4.589482
"Alegria",4,2021-09-17 18:15:00,"09/17/2021","18:15:00",15.48283759,8.290471245,4.82203
"Alegria",4,2021-09-17 18:30:00,"09/17/2021","18:30:00",15.48763538,8.269567302,5.040605
"Alegria",4,2021-09-17 18:45:00,"09/17/2021","18:45:00",15.49342913,8.274472408,5.241194
